@relation 'final_des3 - Copy-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last_clustered'

@attribute Instance_number numeric
@attribute DATE {Weekday,Weekends}
@attribute TIME {Night,Evening,Mid_Night,Early_Morning,Afternoon,Morning,Noon}
@attribute Road_type {Road,highway}
@attribute ENVIRONMENT {'01 - Clear','05 - Drifting Snow','03 - Snow','02 - Rain','04 - Freezing Rain','07 - Fog/mist/smoke/dust','06 - Strong wind','00 - Unknown'}
@attribute LIGHT {'07 - Dark','01 - Daylight','05 - Dusk','03 - Dawn','00 - Unknown'}
@attribute SURFACE_CONDITION {'01 - Dry','06 - Ice','02 - Wet','04 - Slush','03 - Loose snow','05 - Packed snow','00 - Unknown','99 - Other','08 - Loose sand or gravel','07 - Mud','09 - Spilled liquid'}
@attribute TRAFFIC_CONTROL {'10 - No control','02 - Stop sign','01 - Traffic signal','03 - Yield sign','07 - School bus','09 - Traffic controller','11 - Roundabout','08 - Traffic gate',Unknown}
@attribute COLLISION_CLASSIFICATION {Injury,'P.D. only'}
@attribute IMPACT_TYPE {'02 - Angle','01 - Approaching','06 - SMV unattended vehicle','03 - Rear end','07 - SMV other','04 - Sideswipe','05 - Turning movement','99 - Other'}
@attribute Location {Ottawa_west,Ottawa_south,downtown,Ottawa_east,mid_town}
@attribute NO_OF_PEDESTRIANS {0,1,2,4}
@attribute Cluster {cluster0,cluster1}

@data
970,Weekday,Noon,Road,'01 - Clear','03 - Dawn','01 - Dry','10 - No control','P.D. only','02 - Angle',downtown,0,cluster1
971,Weekday,Noon,Road,'01 - Clear','03 - Dawn','01 - Dry','10 - No control','P.D. only','07 - SMV other',Ottawa_south,0,cluster0
972,Weekday,Noon,Road,'01 - Clear','03 - Dawn','01 - Dry','10 - No control',Injury,'03 - Rear end',mid_town,0,cluster0
973,Weekday,Noon,Road,'01 - Clear','03 - Dawn','01 - Dry','10 - No control','P.D. only','03 - Rear end',Ottawa_west,0,cluster1
974,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','06 - SMV unattended vehicle',mid_town,0,cluster0
975,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',Injury,'03 - Rear end',downtown,0,cluster1
976,Weekday,Noon,Road,'01 - Clear','01 - Daylight','06 - Ice','01 - Traffic signal','P.D. only','03 - Rear end',Ottawa_west,0,cluster1
977,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','02 - Angle',downtown,0,cluster1
978,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',Injury,'03 - Rear end',mid_town,0,cluster0
979,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',Injury,'02 - Angle',downtown,0,cluster0
980,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',Injury,'07 - SMV other',downtown,1,cluster0
981,Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','10 - No control',Injury,'07 - SMV other',Ottawa_west,0,cluster0
982,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','03 - Rear end',mid_town,0,cluster0
983,Weekday,Night,Road,'01 - Clear','05 - Dusk','01 - Dry','02 - Stop sign','P.D. only','04 - Sideswipe',mid_town,0,cluster0
984,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','03 - Rear end',mid_town,0,cluster0
985,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','03 - Loose snow','01 - Traffic signal','P.D. only','03 - Rear end',Ottawa_east,0,cluster1
986,Weekday,Noon,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','03 - Rear end',mid_town,0,cluster0
987,Weekday,Evening,Road,'01 - Clear','01 - Daylight','06 - Ice','01 - Traffic signal','P.D. only','04 - Sideswipe',mid_town,0,cluster0
988,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',Injury,'03 - Rear end',downtown,0,cluster1
989,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','05 - Turning movement',Ottawa_south,0,cluster0
990,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','03 - Rear end',mid_town,0,cluster1
991,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
992,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','05 - Turning movement',downtown,0,cluster1
993,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','06 - SMV unattended vehicle',Ottawa_west,0,cluster0
994,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',downtown,0,cluster1
995,Weekday,Noon,Road,'01 - Clear','03 - Dawn','01 - Dry','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster1
996,Weekday,Night,Road,'01 - Clear','05 - Dusk','01 - Dry','01 - Traffic signal','P.D. only','04 - Sideswipe',downtown,0,cluster1
997,Weekday,Night,highway,'01 - Clear','07 - Dark','01 - Dry','02 - Stop sign','P.D. only','05 - Turning movement',downtown,0,cluster1
998,Weekday,Night,Road,'03 - Snow','07 - Dark','03 - Loose snow','03 - Yield sign','P.D. only','03 - Rear end',downtown,0,cluster1
999,Weekday,Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','03 - Rear end',mid_town,0,cluster1
1000,Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','05 - Packed snow','10 - No control','P.D. only','07 - SMV other',Ottawa_west,0,cluster0
1001,Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','01 - Traffic signal','P.D. only','07 - SMV other',mid_town,0,cluster0
1002,Weekday,Noon,Road,'01 - Clear','07 - Dark','06 - Ice','10 - No control','P.D. only','06 - SMV unattended vehicle',downtown,0,cluster1
1003,Weekday,Noon,Road,'01 - Clear','07 - Dark','06 - Ice','10 - No control','P.D. only','03 - Rear end',Ottawa_west,0,cluster1
1004,Weekday,Noon,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','03 - Rear end',mid_town,0,cluster0
1005,Weekday,Evening,Road,'03 - Snow','01 - Daylight','03 - Loose snow','01 - Traffic signal','P.D. only','04 - Sideswipe',mid_town,0,cluster0
1006,Weekday,Noon,Road,'01 - Clear','07 - Dark','06 - Ice','01 - Traffic signal','P.D. only','03 - Rear end',Ottawa_east,0,cluster1
1007,Weekday,Noon,Road,'01 - Clear','03 - Dawn','01 - Dry','01 - Traffic signal','P.D. only','01 - Approaching',downtown,0,cluster1
1008,Weekday,Noon,Road,'01 - Clear','07 - Dark','01 - Dry','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster1
1009,Weekday,Noon,Road,'01 - Clear','03 - Dawn','01 - Dry','01 - Traffic signal','P.D. only','03 - Rear end',Ottawa_west,0,cluster1
1010,Weekday,Noon,Road,'01 - Clear','07 - Dark','06 - Ice','01 - Traffic signal','P.D. only','03 - Rear end',Ottawa_east,0,cluster1
1011,Weekday,Noon,Road,'01 - Clear','03 - Dawn','06 - Ice','10 - No control','P.D. only','03 - Rear end',mid_town,0,cluster0
1012,Weekday,Noon,Road,'01 - Clear','03 - Dawn','01 - Dry','10 - No control',Injury,'03 - Rear end',Ottawa_west,0,cluster1
1013,Weekday,Noon,Road,'01 - Clear','03 - Dawn','01 - Dry','10 - No control',Injury,'03 - Rear end',downtown,0,cluster1
1014,Weekday,Noon,Road,'01 - Clear','03 - Dawn','06 - Ice','02 - Stop sign','P.D. only','99 - Other',Ottawa_south,0,cluster0
1015,Weekday,Noon,Road,'01 - Clear','01 - Daylight','06 - Ice','01 - Traffic signal','P.D. only','03 - Rear end',Ottawa_east,0,cluster1
1016,Weekday,Noon,Road,'01 - Clear','01 - Daylight','06 - Ice','01 - Traffic signal','P.D. only','03 - Rear end',mid_town,0,cluster0
1017,Weekday,Noon,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
1018,Weekday,Noon,Road,'01 - Clear','01 - Daylight','01 - Dry','02 - Stop sign','P.D. only','03 - Rear end',mid_town,0,cluster0
1019,Weekday,Noon,Road,'01 - Clear','01 - Daylight','06 - Ice','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
1020,Weekday,Noon,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',Injury,'05 - Turning movement',mid_town,0,cluster0
1021,Weekday,Noon,highway,'01 - Clear','01 - Daylight','06 - Ice','10 - No control','P.D. only','03 - Rear end',Ottawa_west,0,cluster1
1022,Weekday,Noon,Road,'01 - Clear','03 - Dawn','01 - Dry','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster1
1023,Weekday,Noon,Road,'01 - Clear','01 - Daylight','06 - Ice','01 - Traffic signal','P.D. only','03 - Rear end',mid_town,0,cluster0
1024,Weekday,Noon,Road,'01 - Clear','01 - Daylight','06 - Ice','01 - Traffic signal','P.D. only','04 - Sideswipe',mid_town,0,cluster0
1025,Weekday,Noon,Road,'05 - Drifting Snow','01 - Daylight','06 - Ice','01 - Traffic signal',Injury,'03 - Rear end',downtown,0,cluster1
1026,Weekday,Noon,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
1027,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','06 - SMV unattended vehicle',downtown,0,cluster1
1028,Weekday,Noon,Road,'01 - Clear','01 - Daylight','06 - Ice','01 - Traffic signal','P.D. only','04 - Sideswipe',mid_town,0,cluster0
1029,Weekday,Noon,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',Ottawa_east,0,cluster1
1030,Weekday,Noon,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','05 - Turning movement',downtown,0,cluster1
1031,Weekday,Noon,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal',Injury,'03 - Rear end',downtown,0,cluster1
1032,Weekday,Noon,Road,'01 - Clear','01 - Daylight','06 - Ice','01 - Traffic signal','P.D. only','03 - Rear end',Ottawa_east,0,cluster1
1033,Weekday,Noon,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',Injury,'07 - SMV other',Ottawa_west,1,cluster0
1034,Weekday,Noon,Road,'01 - Clear','01 - Daylight','06 - Ice','10 - No control','P.D. only','03 - Rear end',Ottawa_west,0,cluster1
1035,Weekday,Noon,Road,'01 - Clear','01 - Daylight','06 - Ice','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster1
1036,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','06 - Ice','10 - No control','P.D. only','01 - Approaching',mid_town,0,cluster0
1037,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','06 - Ice','10 - No control','P.D. only','03 - Rear end',mid_town,0,cluster0
1038,Weekday,Noon,Road,'01 - Clear','03 - Dawn','06 - Ice','02 - Stop sign','P.D. only','99 - Other',Ottawa_south,0,cluster0
1039,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
1040,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','02 - Angle',downtown,0,cluster1
1041,Weekday,Noon,Road,'01 - Clear','01 - Daylight','05 - Packed snow','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster1
1042,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
1043,Weekday,Noon,Road,'01 - Clear','01 - Daylight','06 - Ice','10 - No control','P.D. only','03 - Rear end',Ottawa_south,0,cluster1
1044,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','06 - Ice','01 - Traffic signal','P.D. only','02 - Angle',mid_town,0,cluster0
1045,Weekday,Noon,Road,'01 - Clear','03 - Dawn','01 - Dry','01 - Traffic signal','P.D. only','03 - Rear end',Ottawa_south,0,cluster1
1046,Weekday,Noon,Road,'01 - Clear','01 - Daylight','06 - Ice','01 - Traffic signal','P.D. only','03 - Rear end',mid_town,0,cluster0
1047,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','06 - Ice','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster1
1048,Weekday,Noon,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster1
1049,Weekends,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','02 - Stop sign','P.D. only','99 - Other',downtown,0,cluster1
1050,Weekday,Night,Road,'01 - Clear','07 - Dark','06 - Ice','10 - No control','P.D. only','06 - SMV unattended vehicle',mid_town,0,cluster0
1051,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','03 - Loose snow','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster1
1052,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','06 - Ice','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster1
1053,Weekday,Noon,Road,'01 - Clear','01 - Daylight','02 - Wet','02 - Stop sign','P.D. only','02 - Angle',downtown,0,cluster1
1054,Weekday,Night,Road,'01 - Clear','07 - Dark','05 - Packed snow','10 - No control','P.D. only','06 - SMV unattended vehicle',mid_town,0,cluster0
1055,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
1056,Weekday,Evening,Road,'01 - Clear','01 - Daylight','06 - Ice','01 - Traffic signal',Injury,'02 - Angle',downtown,0,cluster0
1057,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','99 - Other',downtown,0,cluster0
1058,Weekday,Evening,highway,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster1
1059,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
1060,Weekday,Evening,Road,'01 - Clear','01 - Daylight','03 - Loose snow','01 - Traffic signal','P.D. only','04 - Sideswipe',Ottawa_south,0,cluster0
1061,Weekday,Night,Road,'01 - Clear','07 - Dark','06 - Ice','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster1
1062,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','02 - Stop sign','P.D. only','03 - Rear end',downtown,0,cluster1
1063,Weekday,Evening,Road,'01 - Clear','01 - Daylight','06 - Ice','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
1064,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','02 - Stop sign',Injury,'02 - Angle',downtown,0,cluster0
1065,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','06 - SMV unattended vehicle',Ottawa_west,0,cluster0
1066,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','04 - Sideswipe',downtown,0,cluster1
1067,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','03 - Rear end',Ottawa_west,0,cluster1
1068,Weekday,Noon,Road,'01 - Clear','03 - Dawn','06 - Ice','10 - No control','P.D. only','06 - SMV unattended vehicle',mid_town,0,cluster0
1069,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','05 - Packed snow','10 - No control','P.D. only','07 - SMV other',mid_town,0,cluster0
1070,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','05 - Turning movement',downtown,0,cluster1
1071,Weekday,Noon,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',downtown,0,cluster1
1072,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',Injury,'07 - SMV other',downtown,1,cluster1
1073,Weekday,Night,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','05 - Turning movement',mid_town,0,cluster0
1074,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',downtown,0,cluster1
1075,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',Injury,'07 - SMV other',downtown,1,cluster1
1076,Weekday,Night,Road,'01 - Clear','05 - Dusk','01 - Dry','01 - Traffic signal','P.D. only','03 - Rear end',mid_town,0,cluster1
1077,Weekday,Night,Road,'01 - Clear','05 - Dusk','01 - Dry','01 - Traffic signal','P.D. only','03 - Rear end',Ottawa_west,0,cluster1
1078,Weekday,Night,Road,'01 - Clear','05 - Dusk','06 - Ice','10 - No control','P.D. only','03 - Rear end',Ottawa_east,0,cluster1
1079,Weekday,Night,Road,'01 - Clear','05 - Dusk','01 - Dry','01 - Traffic signal','P.D. only','05 - Turning movement',downtown,0,cluster1
1080,Weekday,Night,Road,'01 - Clear','07 - Dark','01 - Dry','01 - Traffic signal',Injury,'07 - SMV other',downtown,1,cluster1
1081,Weekday,Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',downtown,0,cluster1
1082,Weekday,Night,Road,'01 - Clear','07 - Dark','01 - Dry','01 - Traffic signal','P.D. only','05 - Turning movement',Ottawa_west,0,cluster1
1083,Weekday,Night,Road,'01 - Clear','05 - Dusk','06 - Ice','10 - No control','P.D. only','05 - Turning movement',downtown,0,cluster1
1084,Weekday,Night,Road,'01 - Clear','07 - Dark','01 - Dry','01 - Traffic signal','P.D. only','02 - Angle',downtown,1,cluster1
1085,Weekday,Night,Road,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','03 - Rear end',mid_town,0,cluster1
1086,Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','01 - Traffic signal','P.D. only','02 - Angle',mid_town,0,cluster0
1087,Weekday,Night,Road,'01 - Clear','07 - Dark','01 - Dry','01 - Traffic signal',Injury,'03 - Rear end',mid_town,0,cluster1
1088,Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','06 - Ice','10 - No control','P.D. only','02 - Angle',mid_town,0,cluster0
1089,Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','01 - Traffic signal','P.D. only','07 - SMV other',mid_town,0,cluster0
1090,Weekday,Morning,Road,'01 - Clear','07 - Dark','01 - Dry','01 - Traffic signal','P.D. only','02 - Angle',mid_town,0,cluster0
1091,Weekday,Morning,Road,'01 - Clear','07 - Dark','06 - Ice','10 - No control','P.D. only','07 - SMV other',Ottawa_west,0,cluster0
1092,Weekday,Night,Road,'01 - Clear','01 - Daylight','06 - Ice','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster1
1093,Weekday,Noon,Road,'01 - Clear','03 - Dawn','06 - Ice','10 - No control','P.D. only','03 - Rear end',mid_town,0,cluster0
1094,Weekday,Noon,Road,'01 - Clear','03 - Dawn','06 - Ice','10 - No control','P.D. only','03 - Rear end',mid_town,0,cluster0
1095,Weekday,Noon,Road,'01 - Clear','03 - Dawn','01 - Dry','10 - No control',Injury,'03 - Rear end',Ottawa_east,0,cluster1
1096,Weekday,Noon,Road,'01 - Clear','03 - Dawn','01 - Dry','01 - Traffic signal','P.D. only','03 - Rear end',Ottawa_east,0,cluster1
1097,Weekday,Noon,Road,'01 - Clear','03 - Dawn','01 - Dry','01 - Traffic signal',Injury,'03 - Rear end',downtown,0,cluster1
1098,Weekday,Noon,Road,'01 - Clear','03 - Dawn','01 - Dry','01 - Traffic signal','P.D. only','03 - Rear end',Ottawa_west,0,cluster1
1099,Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','07 - SMV other',Ottawa_west,0,cluster0
1100,Weekday,Noon,Road,'01 - Clear','03 - Dawn','06 - Ice','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
1101,Weekday,Noon,Road,'01 - Clear','03 - Dawn','06 - Ice','10 - No control','P.D. only','03 - Rear end',mid_town,0,cluster0
1102,Weekday,Noon,Road,'01 - Clear','01 - Daylight','06 - Ice','10 - No control','P.D. only','03 - Rear end',mid_town,0,cluster0
1103,Weekday,Noon,Road,'01 - Clear','01 - Daylight','06 - Ice','01 - Traffic signal','P.D. only','03 - Rear end',Ottawa_east,0,cluster1
1104,Weekday,Noon,Road,'03 - Snow','01 - Daylight','05 - Packed snow','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster1
1105,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','03 - Yield sign','P.D. only','04 - Sideswipe',Ottawa_east,0,cluster1
1106,Weekends,Evening,highway,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','04 - Sideswipe',Ottawa_west,0,cluster0
1107,Weekday,Evening,Road,'03 - Snow','01 - Daylight','06 - Ice','02 - Stop sign','P.D. only','02 - Angle',downtown,0,cluster0
1108,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','02 - Stop sign',Injury,'07 - SMV other',downtown,1,cluster1
1109,Weekday,Afternoon,Road,'03 - Snow','01 - Daylight','03 - Loose snow','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster1
1110,Weekday,Night,highway,'01 - Clear','07 - Dark','01 - Dry','01 - Traffic signal','P.D. only','03 - Rear end',mid_town,0,cluster1
1111,Weekends,Night,Road,'01 - Clear','01 - Daylight','03 - Loose snow','10 - No control','P.D. only','06 - SMV unattended vehicle',downtown,0,cluster1
1112,Weekday,Evening,Road,'03 - Snow','01 - Daylight','03 - Loose snow','10 - No control','P.D. only','05 - Turning movement',mid_town,0,cluster0
1113,Weekday,Night,Road,'01 - Clear','07 - Dark','01 - Dry','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster1
1114,Weekends,Mid_Night,Road,'01 - Clear','07 - Dark','05 - Packed snow','10 - No control','P.D. only','04 - Sideswipe',downtown,0,cluster1
1115,Weekday,Noon,Road,'01 - Clear','01 - Daylight','01 - Dry','03 - Yield sign','P.D. only','02 - Angle',Ottawa_east,0,cluster0
1116,Weekday,Night,Road,'03 - Snow','01 - Daylight','04 - Slush','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster1
1117,Weekday,Night,Road,'04 - Freezing Rain','01 - Daylight','02 - Wet','10 - No control',Injury,'07 - SMV other',downtown,1,cluster1
1118,Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','02 - Wet','02 - Stop sign',Injury,'05 - Turning movement',Ottawa_east,0,cluster0
1119,Weekday,Night,Road,'03 - Snow','01 - Daylight','03 - Loose snow','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster1
1120,Weekday,Noon,Road,'01 - Clear','01 - Daylight','02 - Wet','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
1121,Weekday,Evening,Road,'03 - Snow','01 - Daylight','04 - Slush','10 - No control','P.D. only','07 - SMV other',downtown,0,cluster0
1122,Weekends,Evening,Road,'01 - Clear','01 - Daylight','03 - Loose snow','10 - No control','P.D. only','04 - Sideswipe',mid_town,0,cluster0
